,seed,incumbent,challenger,selected_instances,additional_time,selection
334,8,18,49,10,0.030600000000000002,uncertainty
335,8,18,77,10,0.038000000000000006,uncertainty
336,3,34,0,10,0.0304,uncertainty
337,3,34,2,10,0.031400000000000004,uncertainty
338,3,34,17,10,0.030199999999999998,uncertainty
339,3,34,21,10,0.031099999999999996,uncertainty
340,3,34,22,10,0.0301,uncertainty
341,3,34,49,10,0.0302,uncertainty
342,3,34,58,10,0.0303,uncertainty
343,3,34,77,10,0.12240000000000002,uncertainty
344,3,34,95,10,0.0304,uncertainty
345,6,34,0,10,0.030299999999999997,udd-1.4-0.2
346,6,34,1,10,0.030699999999999998,udd-1.4-0.2
347,6,34,2,10,0.0797,udd-1.4-0.2
348,6,34,7,10,0.0304,udd-1.4-0.2
349,6,34,17,10,0.030599999999999995,udd-1.4-0.2
350,6,34,36,10,3394.3391000000006,udd-1.4-0.2
351,6,34,77,10,0.09860000000000001,udd-1.4-0.2
352,6,34,86,4,1808.2244,udd-1.4-0.2
353,6,34,95,3,1801.563,udd-1.4-0.2
354,6,34,0,10,0.030299999999999997,uncertainty
355,6,34,1,10,0.030699999999999998,uncertainty
356,6,34,2,10,0.0797,uncertainty
357,6,34,7,10,0.0304,uncertainty
358,6,34,17,10,0.030599999999999995,uncertainty
359,6,34,36,10,0.030599999999999995,uncertainty
360,6,34,77,10,0.09860000000000001,uncertainty
361,6,34,86,10,0.0536,uncertainty
362,6,34,95,10,0.0307,uncertainty
363,8,18,2,10,1200.4663,udd-1.4-0.2
364,8,18,7,10,1800.8534,udd-1.4-0.2
365,8,18,17,10,1200.3049999999998,udd-1.4-0.2
366,8,18,33,10,600.1245,udd-1.4-0.2
367,8,18,35,10,0.0305,udd-1.4-0.2
368,8,18,47,10,0.0313,udd-1.4-0.2
369,8,18,49,10,0.030600000000000002,udd-1.4-0.2
370,8,18,77,10,0.038000000000000006,udd-1.4-0.2
371,4,36,0,10,0.030699999999999995,uncertainty
372,4,36,1,10,0.030699999999999995,uncertainty
373,4,36,2,10,0.031599999999999996,uncertainty
374,4,36,7,10,0.030600000000000002,uncertainty
375,4,36,21,10,0.0315,uncertainty
376,4,36,34,10,0.030299999999999997,uncertainty
377,4,36,35,10,0.03,uncertainty
378,4,36,47,10,0.031,uncertainty
379,4,36,49,10,0.030399999999999993,uncertainty
380,4,36,71,10,0.031100000000000003,uncertainty
381,4,36,77,10,0.0305,uncertainty
382,7,58,7,10,0.0303,uncertainty
383,7,58,21,10,0.030599999999999995,uncertainty
384,7,58,22,10,0.0427,uncertainty
385,7,58,29,10,0.030899999999999997,uncertainty
386,7,58,34,10,0.029999999999999995,uncertainty
387,7,58,37,10,0.031299999999999994,uncertainty
388,7,58,71,10,0.0305,uncertainty
389,7,58,72,10,0.030199999999999998,uncertainty
390,7,58,82,10,0.030599999999999995,uncertainty
391,7,58,86,10,0.0315,uncertainty
392,3,34,0,10,1.0508000000000002,udd-1.4-0.2
393,3,34,2,10,1.1403,udd-1.4-0.2
394,3,34,17,10,0.9944999999999999,udd-1.4-0.2
395,3,34,21,10,1.1462999999999999,udd-1.4-0.2
396,3,34,22,10,1200.9351,udd-1.4-0.2
397,3,34,49,10,0.7866,udd-1.4-0.2
398,3,34,58,10,1.4822000000000002,udd-1.4-0.2
399,3,34,77,10,0.9877,udd-1.4-0.2
400,3,34,95,10,0.9130000000000001,udd-1.4-0.2
401,4,36,0,10,4802.9047,udd-1.4-0.2
402,4,36,1,2,1200.559,udd-1.4-0.2
403,4,36,2,10,4202.833099999999,udd-1.4-0.2
404,4,36,7,10,3651.7939999999994,udd-1.4-0.2
405,4,36,21,10,3038.9698,udd-1.4-0.2
406,4,36,34,5,9.134,udd-1.4-0.2
407,4,36,35,10,1811.1269,udd-1.4-0.2
408,4,36,47,10,1276.2638999999997,udd-1.4-0.2
409,4,36,49,10,1222.6967,udd-1.4-0.2
410,4,36,71,10,1824.3692,udd-1.4-0.2
411,4,36,77,10,670.9195000000001,udd-1.4-0.2
412,5,34,0,10,0.5023,udd-1.4-0.2
413,5,34,7,8,0.29719999999999996,udd-1.4-0.2
414,5,34,17,10,600.7574999999999,udd-1.4-0.2
415,5,34,21,10,600.5753,udd-1.4-0.2
416,5,34,22,10,600.2931000000002,udd-1.4-0.2
417,5,34,35,3,0.0989,udd-1.4-0.2
418,5,34,37,10,1200.8984999999998,udd-1.4-0.2
419,5,34,49,1,0.1112,udd-1.4-0.2
420,5,34,58,10,2400.9446,udd-1.4-0.2
421,5,34,77,10,0.8272999999999999,udd-1.4-0.2
422,5,34,95,10,0.5066999999999999,udd-1.4-0.2
423,5,34,0,10,0.029899999999999996,uncertainty
424,5,34,7,10,0.029899999999999996,uncertainty
425,5,34,17,10,0.030100000000000002,uncertainty
426,5,34,21,10,0.054099999999999995,uncertainty
427,5,34,22,10,0.029999999999999995,uncertainty
428,5,34,35,9,0.026799999999999997,uncertainty
429,5,34,37,10,0.035300000000000005,uncertainty
430,5,34,49,3,0.0091,uncertainty
431,5,34,58,10,0.029999999999999995,uncertainty
432,5,34,77,10,0.0368,uncertainty
433,5,34,95,10,0.0312,uncertainty
434,2,0,1,10,587.4065999999999,uncertainty
435,2,0,2,10,0.0314,uncertainty
436,2,0,7,10,0.032,uncertainty
437,2,0,17,10,0.0548,uncertainty
438,2,0,21,10,0.0318,uncertainty
439,2,0,34,10,0.0322,uncertainty
440,2,0,35,10,0.029799999999999997,uncertainty
441,2,0,36,10,0.0306,uncertainty
442,2,0,49,10,0.0319,uncertainty
443,2,0,71,10,0.0308,uncertainty
444,2,0,77,10,0.030199999999999998,uncertainty
445,7,58,7,10,600.2523000000001,udd-1.4-0.2
446,7,58,21,10,600.2676000000001,udd-1.4-0.2
447,7,58,22,10,0.0427,udd-1.4-0.2
448,7,58,29,10,0.03270000000000001,udd-1.4-0.2
449,7,58,34,10,601.9624999999997,udd-1.4-0.2
450,7,58,37,10,1801.0771000000002,udd-1.4-0.2
451,7,58,71,10,600.1605000000002,udd-1.4-0.2
452,7,58,72,10,3030.6968,udd-1.4-0.2
453,7,58,82,10,4152.6275,udd-1.4-0.2
454,7,58,86,10,600.3124,udd-1.4-0.2
455,0,95,1,10,0.031599999999999996,udd-1.4-0.2
456,0,95,16,10,0.0318,udd-1.4-0.2
457,0,95,21,10,0.0315,udd-1.4-0.2
458,0,95,22,10,0.030900000000000004,udd-1.4-0.2
459,0,95,34,10,0.0306,udd-1.4-0.2
460,0,95,37,10,0.1706,udd-1.4-0.2
461,0,95,57,10,0.0314,udd-1.4-0.2
462,0,95,58,10,0.031599999999999996,udd-1.4-0.2
463,0,95,72,10,0.03130000000000001,udd-1.4-0.2
464,0,95,77,10,0.0315,udd-1.4-0.2
465,0,95,86,10,0.17099999999999999,udd-1.4-0.2
466,1,35,0,10,1835.904,udd-1.4-0.2
467,1,35,1,10,2411.0655,udd-1.4-0.2
468,1,35,17,10,1826.3505,udd-1.4-0.2
469,1,35,18,9,1219.7358000000002,udd-1.4-0.2
470,1,35,21,10,1220.4478,udd-1.4-0.2
471,1,35,36,10,1223.6137,udd-1.4-0.2
472,1,35,37,10,1810.9067999999997,udd-1.4-0.2
473,1,35,47,10,611.6572999999997,udd-1.4-0.2
474,1,35,58,10,620.2287000000001,udd-1.4-0.2
475,1,35,72,10,2104.6614000000004,udd-1.4-0.2
476,1,35,77,10,630.1439999999998,udd-1.4-0.2
477,9,95,12,10,0.0406,uncertainty
478,9,95,14,10,0.0316,uncertainty
479,9,95,16,10,0.031400000000000004,uncertainty
480,9,95,22,10,0.0305,uncertainty
481,9,95,34,10,0.030399999999999996,uncertainty
482,9,95,37,10,0.031599999999999996,uncertainty
483,9,95,58,10,0.030600000000000002,uncertainty
484,9,95,71,10,0.031,uncertainty
485,9,95,72,10,0.0333,uncertainty
486,9,95,81,10,0.0312,uncertainty
487,9,95,86,10,0.0307,uncertainty
488,2,0,1,10,1246.8340999999998,udd-1.4-0.2
489,2,0,2,10,1213.4032000000002,udd-1.4-0.2
490,2,0,7,10,2015.0036999999998,udd-1.4-0.2
491,2,0,17,10,1929.1738,udd-1.4-0.2
492,2,0,21,10,1805.5823000000003,udd-1.4-0.2
493,2,0,34,10,1357.6121,udd-1.4-0.2
494,2,0,35,10,2341.9099999999994,udd-1.4-0.2
495,2,0,36,10,1811.1571000000001,udd-1.4-0.2
496,2,0,49,10,1202.4633,udd-1.4-0.2
497,2,0,71,10,1202.1184,udd-1.4-0.2
498,2,0,77,10,1813.1845999999998,udd-1.4-0.2
499,9,95,12,10,3004.1077,udd-1.4-0.2
500,9,95,14,10,3004.5496000000003,udd-1.4-0.2
501,9,95,16,10,2760.3763999999996,udd-1.4-0.2
502,9,95,22,10,2188.4775,udd-1.4-0.2
503,9,95,34,10,1332.0945,udd-1.4-0.2
504,9,95,37,10,3330.6598999999997,udd-1.4-0.2
505,9,95,58,10,2682.3799999999997,udd-1.4-0.2
506,9,95,71,10,3006.9115,udd-1.4-0.2
507,9,95,72,10,1808.0085000000001,udd-1.4-0.2
508,9,95,81,10,3008.0870999999997,udd-1.4-0.2
509,9,95,86,10,3006.4865,udd-1.4-0.2
