,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
925,False,False,0.0049210026882555,4906.825199999999,2513.5714,13,1.20-discrimination-based + Wilcoxon 10100%,2,20,2
926,False,False,0.103449302155403,17404.448,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,4,20,2
927,False,False,0.0047114799353008,3068.972,2513.5714,7,1.20-discrimination-based + Wilcoxon 10100%,6,20,2
928,False,False,0.1034436357729859,17404.540999999997,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,8,20,2
929,False,False,0.0896031394347589,11958.331,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,11,20,2
930,False,False,0.002547580657082,4681.4612,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,12,20,2
931,False,False,0.1034446218469238,17401.735999999997,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,13,20,2
932,False,False,0.0037788263926687,2806.3475,2513.5714,8,1.20-discrimination-based + Wilcoxon 10100%,14,20,2
933,False,False,0.1034554944458526,17402.401,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,15,20,2
934,False,False,0.0058116588353152,2789.5994,2513.5714,13,1.20-discrimination-based + Wilcoxon 10100%,16,20,2
935,True,True,1.0000000000000002,2073.6907,2513.5714,601,1.20-discrimination-based + Wilcoxon 10100%,17,20,2
936,False,False,0.00356385103465,3046.9287000000004,2513.5714,7,1.20-discrimination-based + Wilcoxon 10100%,18,20,2
937,False,False,0.1034443701731649,17401.672,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,19,20,2
938,False,False,0.0024237750335272,5622.9641,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,22,20,2
939,False,False,0.1034510520137702,17401.911,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,23,20,2
940,False,False,0.0027452270333705,4746.5291,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,24,20,2
941,False,False,0.0042356471334956,5210.231,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,26,20,2
942,False,False,0.0590378585860894,3028.2721,2513.5714,42,1.20-discrimination-based + Wilcoxon 10100%,27,20,2
943,False,False,0.1034491773558852,17404.063000000002,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,28,20,2
944,False,False,0.0061359093033251,3861.2044,2513.5714,9,1.20-discrimination-based + Wilcoxon 10100%,29,20,2
945,False,False,0.1034450128473823,17405.102,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,30,20,2
946,False,False,0.002196898003123,4536.1232,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,31,20,2
947,False,False,0.0055525688390587,4613.576300000001,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,32,20,2
948,False,False,0.0023557387284443,2971.085,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,34,20,2
949,False,False,0.0024156671601046,5700.4128,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,35,20,2
950,False,False,0.0025937077007092,4315.6752,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,36,20,2
951,False,False,0.0029955837278865,3235.2626,2513.5714,7,1.20-discrimination-based + Wilcoxon 10100%,37,20,2
952,False,False,0.0038884032856785,3891.4945000000007,2513.5714,11,1.20-discrimination-based + Wilcoxon 10100%,38,20,2
953,False,False,0.1034456899353144,17401.885000000002,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,39,20,2
954,False,False,0.0083010198251946,3337.0719,2513.5714,16,1.20-discrimination-based + Wilcoxon 10100%,41,20,2
