,seed,incumbent,challenger,selected_instances,additional_time,selection
1021,1,25,58,10,32.5962,discrimination-2.0
1022,1,25,72,4,9.154,discrimination-2.0
1023,1,25,74,10,61.519999999999996,discrimination-2.0
1024,1,25,77,10,30.7651,discrimination-2.0
1025,1,25,89,10,29.0974,discrimination-2.0
1026,1,25,93,7,18.924799999999998,discrimination-2.0
1027,1,25,96,7,40.2208,discrimination-2.0
1028,8,89,6,3,13.6454,discrimination-2.0
1029,8,89,17,10,37.94420000000001,discrimination-2.0
1030,8,89,28,10,117.88749999999999,discrimination-2.0
1031,8,89,34,8,37.808400000000006,discrimination-2.0
1032,8,89,35,7,23.237699999999997,discrimination-2.0
1033,8,89,48,10,71.48479999999998,discrimination-2.0
1034,8,89,49,10,54.985899999999994,discrimination-2.0
1035,8,89,50,7,40.1114,discrimination-2.0
1036,8,89,52,10,90.102,discrimination-2.0
1037,8,89,72,10,92.7005,discrimination-2.0
1038,8,89,74,10,58.30499999999999,discrimination-2.0
1039,8,89,83,10,48.13899999999999,discrimination-2.0
